date,group,dissent
2018-10-04,Groupe La France insoumise,0.0
2018-10-04,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-04,Groupe La République en Marche,0.0
2018-10-04,Groupe Les Républicains,0.0
2018-10-04,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-04,"Groupe UDI, Agir et Indépendants",0.0
2018-10-04,Groupe Socialistes et apparentés,0.0
2018-10-04,Groupe La France insoumise,0.0
2018-10-04,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-04,Groupe La République en Marche,0.02777777777777779
2018-10-04,Groupe Les Républicains,0.19999999999999996
2018-10-04,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-04,"Groupe UDI, Agir et Indépendants",0.0
2018-10-04,Groupe Socialistes et apparentés,0.0
2018-10-04,Groupe La France insoumise,0.0
2018-10-04,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-04,Groupe La République en Marche,0.024390243902439046
2018-10-04,Groupe Les Républicains,0.0
2018-10-04,Groupe du Mouvement Démocrate et apparentés,0.25
2018-10-04,"Groupe UDI, Agir et Indépendants",0.0
2018-10-04,Groupe Socialistes et apparentés,0.0
2018-10-04,Groupe La France insoumise,0.0
2018-10-04,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-04,Groupe La République en Marche,0.025000000000000022
2018-10-04,Groupe Les Républicains,0.1428571428571429
2018-10-04,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-04,"Groupe UDI, Agir et Indépendants",0.0
2018-10-04,Groupe Socialistes et apparentés,0.0
2018-10-04,Groupe La France insoumise,0.0
2018-10-04,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-04,Groupe La République en Marche,0.018867924528301883
2018-10-04,Groupe Les Républicains,0.0
2018-10-04,Groupe du Mouvement Démocrate et apparentés,0.1428571428571429
2018-10-04,"Groupe UDI, Agir et Indépendants",0.0
2018-10-04,Groupe Socialistes et apparentés,0.0
2018-10-04,Groupe La France insoumise,0.0
2018-10-04,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-04,Groupe La République en Marche,0.0
2018-10-04,Groupe Les Républicains,0.0
2018-10-04,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-04,"Groupe UDI, Agir et Indépendants",0.0
2018-10-04,Groupe Socialistes et apparentés,0.0
2018-10-04,Groupe La France insoumise,0.0
2018-10-04,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-04,Groupe La République en Marche,0.16129032258064513
2018-10-04,Groupe Les Républicains,0.0
2018-10-04,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-04,"Groupe UDI, Agir et Indépendants",0.0
2018-10-04,Groupe Socialistes et apparentés,0.0
2018-10-04,Groupe La France insoumise,0.0
2018-10-04,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-04,Groupe La République en Marche,0.08695652173913049
2018-10-04,Groupe Les Républicains,0.0
2018-10-04,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-04,"Groupe UDI, Agir et Indépendants",0.0
2018-10-04,Groupe Socialistes et apparentés,0.0
2018-10-04,Groupe La France insoumise,0.0
2018-10-04,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-03,Groupe La République en Marche,0.0
2018-10-03,Groupe Les Républicains,0.11111111111111116
2018-10-03,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-03,"Groupe UDI, Agir et Indépendants",0.0
2018-10-03,Groupe Socialistes et apparentés,0.0
2018-10-03,Groupe La France insoumise,0.0
2018-10-03,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-03,Groupe La République en Marche,0.0
2018-10-03,Groupe Les Républicains,0.33333333333333337
2018-10-03,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-03,"Groupe UDI, Agir et Indépendants",0.25
2018-10-03,Groupe Socialistes et apparentés,0.0
2018-10-03,Groupe La France insoumise,0.0
2018-10-03,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-03,Groupe La République en Marche,0.019230769230769273
2018-10-03,Groupe Les Républicains,0.38095238095238093
2018-10-03,Groupe du Mouvement Démocrate et apparentés,0.125
2018-10-03,"Groupe UDI, Agir et Indépendants",0.0
2018-10-03,Groupe Socialistes et apparentés,0.0
2018-10-03,Groupe La France insoumise,0.0
2018-10-03,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-03,Groupe La République en Marche,0.008547008547008517
2018-10-03,Groupe Les Républicains,0.038461538461538436
2018-10-03,Groupe du Mouvement Démocrate et apparentés,0.1333333333333333
2018-10-03,"Groupe UDI, Agir et Indépendants",0.4285714285714286
2018-10-03,Groupe Socialistes et apparentés,0.0
2018-10-03,Groupe La France insoumise,0.0
2018-10-03,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-03,Groupe La République en Marche,0.0
2018-10-03,Groupe Les Républicains,0.23529411764705888
2018-10-03,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-03,"Groupe UDI, Agir et Indépendants",0.0
2018-10-03,Groupe Socialistes et apparentés,0.0
2018-10-03,Groupe La France insoumise,0.0
2018-10-03,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-02,Groupe La République en Marche,0.0
2018-10-02,Groupe Les Républicains,0.0
2018-10-02,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-02,"Groupe UDI, Agir et Indépendants",0.0
2018-10-02,Groupe Socialistes et apparentés,0.0
2018-10-02,Groupe La France insoumise,0.0
2018-10-02,Groupe de la Gauche démocrate et républicaine,0.0
2018-10-02,Groupe La République en Marche,0.01005025125628145
2018-10-02,Groupe Les Républicains,0.015625
2018-10-02,Groupe du Mouvement Démocrate et apparentés,0.0
2018-10-02,"Groupe UDI, Agir et Indépendants",0.30434782608695654
2018-10-02,Groupe Socialistes et apparentés,0.0
2018-10-02,Groupe La France insoumise,0.0
2018-10-02,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-28,Groupe La République en Marche,0.04761904761904767
2018-09-28,Groupe Les Républicains,0.0
2018-09-28,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-28,"Groupe UDI, Agir et Indépendants",0.0
2018-09-28,Groupe Socialistes et apparentés,0.0
2018-09-28,Groupe La France insoumise,0.0
2018-09-28,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-28,Groupe La République en Marche,0.0
2018-09-28,Groupe Les Républicains,0.0
2018-09-28,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-28,"Groupe UDI, Agir et Indépendants",0.0
2018-09-28,Groupe Socialistes et apparentés,0.0
2018-09-28,Groupe La France insoumise,0.0
2018-09-28,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-28,Groupe La République en Marche,0.0
2018-09-28,Groupe Les Républicains,0.25
2018-09-28,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-28,"Groupe UDI, Agir et Indépendants",
2018-09-28,Groupe Socialistes et apparentés,0.0
2018-09-28,Groupe La France insoumise,0.0
2018-09-28,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-27,Groupe La République en Marche,0.0
2018-09-27,Groupe Les Républicains,0.0
2018-09-27,Groupe du Mouvement Démocrate et apparentés,0.2857142857142857
2018-09-27,"Groupe UDI, Agir et Indépendants",0.0
2018-09-27,Groupe Socialistes et apparentés,0.0
2018-09-27,Groupe La France insoumise,0.0
2018-09-27,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-27,Groupe La République en Marche,0.0
2018-09-27,Groupe Les Républicains,0.0
2018-09-27,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-27,"Groupe UDI, Agir et Indépendants",0.0
2018-09-27,Groupe Socialistes et apparentés,
2018-09-27,Groupe La France insoumise,0.0
2018-09-27,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-27,Groupe La République en Marche,0.0
2018-09-27,Groupe Les Républicains,0.0
2018-09-27,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-27,"Groupe UDI, Agir et Indépendants",0.0
2018-09-27,Groupe Socialistes et apparentés,
2018-09-27,Groupe La France insoumise,0.0
2018-09-27,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-27,Groupe La République en Marche,0.0
2018-09-27,Groupe Les Républicains,0.0
2018-09-27,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-27,"Groupe UDI, Agir et Indépendants",0.0
2018-09-27,Groupe Socialistes et apparentés,0.0
2018-09-27,Groupe La France insoumise,0.0
2018-09-27,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-26,Groupe La République en Marche,0.06666666666666665
2018-09-26,Groupe Les Républicains,0.0
2018-09-26,Groupe du Mouvement Démocrate et apparentés,0.41666666666666663
2018-09-26,"Groupe UDI, Agir et Indépendants",0.0
2018-09-26,Groupe Socialistes et apparentés,0.0
2018-09-26,Groupe La France insoumise,0.0
2018-09-26,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-26,Groupe La République en Marche,0.0
2018-09-26,Groupe Les Républicains,0.48
2018-09-26,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-26,"Groupe UDI, Agir et Indépendants",0.0
2018-09-26,Groupe Socialistes et apparentés,0.0
2018-09-26,Groupe La France insoumise,0.0
2018-09-26,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-26,Groupe La République en Marche,0.0
2018-09-26,Groupe Les Républicains,0.02970297029702973
2018-09-26,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-26,"Groupe UDI, Agir et Indépendants",0.0
2018-09-26,Groupe Socialistes et apparentés,0.0
2018-09-26,Groupe La France insoumise,0.0
2018-09-26,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-25,Groupe La République en Marche,0.0
2018-09-25,Groupe Les Républicains,0.05882352941176472
2018-09-25,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-25,"Groupe UDI, Agir et Indépendants",0.0
2018-09-25,Groupe Socialistes et apparentés,0.0
2018-09-25,Groupe La France insoumise,0.0
2018-09-25,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-25,Groupe La République en Marche,0.0
2018-09-25,Groupe Les Républicains,0.0444444444444444
2018-09-25,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-25,"Groupe UDI, Agir et Indépendants",0.25
2018-09-25,Groupe Socialistes et apparentés,0.09999999999999998
2018-09-25,Groupe La France insoumise,0.0
2018-09-25,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-19,Groupe La République en Marche,0.0
2018-09-19,Groupe Les Républicains,0.25
2018-09-19,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-19,"Groupe UDI, Agir et Indépendants",0.0
2018-09-19,Groupe Socialistes et apparentés,0.0
2018-09-19,Groupe La France insoumise,0.0
2018-09-19,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-19,Groupe La République en Marche,0.0
2018-09-19,Groupe Les Républicains,0.0
2018-09-19,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-19,"Groupe UDI, Agir et Indépendants",0.0
2018-09-19,Groupe Socialistes et apparentés,0.0
2018-09-19,Groupe La France insoumise,0.0
2018-09-19,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-19,Groupe La République en Marche,0.0
2018-09-19,Groupe Les Républicains,0.0
2018-09-19,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-19,"Groupe UDI, Agir et Indépendants",0.0
2018-09-19,Groupe Socialistes et apparentés,0.0
2018-09-19,Groupe La France insoumise,0.0
2018-09-19,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-19,Groupe La République en Marche,0.0
2018-09-19,Groupe Les Républicains,0.0
2018-09-19,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-19,"Groupe UDI, Agir et Indépendants",0.0
2018-09-19,Groupe Socialistes et apparentés,0.0
2018-09-19,Groupe La France insoumise,0.0
2018-09-19,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-19,Groupe La République en Marche,0.0
2018-09-19,Groupe Les Républicains,0.0
2018-09-19,Groupe du Mouvement Démocrate et apparentés,0.19999999999999996
2018-09-19,"Groupe UDI, Agir et Indépendants",0.0
2018-09-19,Groupe Socialistes et apparentés,0.0
2018-09-19,Groupe La France insoumise,0.0
2018-09-19,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-19,Groupe La République en Marche,0.0
2018-09-19,Groupe Les Républicains,0.08333333333333337
2018-09-19,Groupe du Mouvement Démocrate et apparentés,0.19999999999999996
2018-09-19,"Groupe UDI, Agir et Indépendants",0.0
2018-09-19,Groupe Socialistes et apparentés,0.0
2018-09-19,Groupe La France insoumise,0.0
2018-09-19,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-18,Groupe La République en Marche,0.0
2018-09-18,Groupe Les Républicains,0.0
2018-09-18,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-18,"Groupe UDI, Agir et Indépendants",0.0
2018-09-18,Groupe Socialistes et apparentés,0.19999999999999996
2018-09-18,Groupe La France insoumise,0.0
2018-09-18,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-18,Groupe La République en Marche,0.0
2018-09-18,Groupe Les Républicains,
2018-09-18,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-18,"Groupe UDI, Agir et Indépendants",0.0
2018-09-18,Groupe Socialistes et apparentés,0.0
2018-09-18,Groupe La France insoumise,0.0
2018-09-18,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-18,Groupe La République en Marche,0.0
2018-09-18,Groupe Les Républicains,0.0
2018-09-18,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-18,"Groupe UDI, Agir et Indépendants",0.0
2018-09-18,Groupe Socialistes et apparentés,0.19999999999999996
2018-09-18,Groupe La France insoumise,0.0
2018-09-18,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-18,Groupe La République en Marche,0.025000000000000022
2018-09-18,Groupe Les Républicains,0.0
2018-09-18,Groupe du Mouvement Démocrate et apparentés,0.125
2018-09-18,"Groupe UDI, Agir et Indépendants",0.0
2018-09-18,Groupe Socialistes et apparentés,0.0
2018-09-18,Groupe La France insoumise,0.0
2018-09-18,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-17,Groupe La République en Marche,0.0
2018-09-17,Groupe Les Républicains,0.0
2018-09-17,Groupe du Mouvement Démocrate et apparentés,
2018-09-17,"Groupe UDI, Agir et Indépendants",0.0
2018-09-17,Groupe Socialistes et apparentés,0.0
2018-09-17,Groupe La France insoumise,0.0
2018-09-17,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-17,Groupe La République en Marche,0.1428571428571429
2018-09-17,Groupe Les Républicains,0.0
2018-09-17,Groupe du Mouvement Démocrate et apparentés,
2018-09-17,"Groupe UDI, Agir et Indépendants",0.0
2018-09-17,Groupe Socialistes et apparentés,0.0
2018-09-17,Groupe La France insoumise,0.0
2018-09-17,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-14,Groupe La République en Marche,0.0
2018-09-14,Groupe Les Républicains,0.0
2018-09-14,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-14,"Groupe UDI, Agir et Indépendants",
2018-09-14,Groupe Socialistes et apparentés,0.0
2018-09-14,Groupe La France insoumise,0.0
2018-09-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-14,Groupe La République en Marche,0.0
2018-09-14,Groupe Les Républicains,0.19999999999999996
2018-09-14,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2018-09-14,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2018-09-14,Groupe Socialistes et apparentés,0.0
2018-09-14,Groupe La France insoumise,0.0
2018-09-14,Groupe de la Gauche démocrate et républicaine,
2018-09-14,Groupe La République en Marche,0.276595744680851
2018-09-14,Groupe Les Républicains,0.19999999999999996
2018-09-14,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2018-09-14,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2018-09-14,Groupe Socialistes et apparentés,0.0
2018-09-14,Groupe La France insoumise,0.0
2018-09-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-14,Groupe La République en Marche,0.1777777777777778
2018-09-14,Groupe Les Républicains,0.19999999999999996
2018-09-14,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2018-09-14,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2018-09-14,Groupe Socialistes et apparentés,0.0
2018-09-14,Groupe La France insoumise,0.0
2018-09-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-14,Groupe La République en Marche,0.04761904761904767
2018-09-14,Groupe Les Républicains,0.19999999999999996
2018-09-14,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2018-09-14,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2018-09-14,Groupe Socialistes et apparentés,0.0
2018-09-14,Groupe La France insoumise,0.0
2018-09-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-14,Groupe La République en Marche,0.06521739130434778
2018-09-14,Groupe Les Républicains,0.0
2018-09-14,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2018-09-14,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2018-09-14,Groupe Socialistes et apparentés,0.25
2018-09-14,Groupe La France insoumise,0.0
2018-09-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-14,Groupe La République en Marche,0.023809523809523836
2018-09-14,Groupe Les Républicains,0.19999999999999996
2018-09-14,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2018-09-14,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2018-09-14,Groupe Socialistes et apparentés,0.0
2018-09-14,Groupe La France insoumise,0.0
2018-09-14,Groupe de la Gauche démocrate et républicaine,0.0
2018-09-14,Groupe La République en Marche,0.06666666666666665
2018-09-14,Groupe Les Républicains,0.19999999999999996
2018-09-14,Groupe du Mouvement Démocrate et apparentés,0.0
2018-09-14,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2018-09-14,Groupe Socialistes et apparentés,0.33333333333333337
2018-09-14,Groupe La France insoumise,0.0
2018-09-14,Groupe de la Gauche démocrate et républicaine,
2018-09-14,Groupe La République en Marche,0.1351351351351351
2018-09-14,Groupe Les Républicains,0.0
