scrutin_id,date,group,pour,contre,abstention
1491,2018-11-27,"Groupe UDI, Agir et Indépendants",6,0,0
1491,2018-11-27,Groupe La France insoumise,0,0,0
1491,2018-11-27,Groupe de la Gauche démocrate et républicaine,2,0,0
1491,2018-11-27,Groupe Libertés et Territoires,3,0,0
1491,2018-11-27,Non inscrits,2,0,0
1490,2018-11-27,Groupe La République en Marche,8,62,1
1490,2018-11-27,Groupe Les Républicains,31,0,0
1490,2018-11-27,Groupe du Mouvement Démocrate et apparentés,2,2,1
1490,2018-11-27,Groupe Socialistes et apparentés,4,0,0
1490,2018-11-27,"Groupe UDI, Agir et Indépendants",5,0,1
1490,2018-11-27,Groupe La France insoumise,0,0,0
1490,2018-11-27,Groupe de la Gauche démocrate et républicaine,2,0,0
1490,2018-11-27,Groupe Libertés et Territoires,3,0,0
1490,2018-11-27,Non inscrits,2,0,0
1489,2018-11-27,Groupe La République en Marche,5,65,1
1489,2018-11-27,Groupe Les Républicains,31,0,0
1489,2018-11-27,Groupe du Mouvement Démocrate et apparentés,1,3,1
1489,2018-11-27,Groupe Socialistes et apparentés,4,0,0
1489,2018-11-27,"Groupe UDI, Agir et Indépendants",5,0,1
1489,2018-11-27,Groupe La France insoumise,0,0,0
1489,2018-11-27,Groupe de la Gauche démocrate et républicaine,2,0,0
1489,2018-11-27,Groupe Libertés et Territoires,3,0,0
1489,2018-11-27,Non inscrits,2,0,0
1488,2018-11-27,Groupe La République en Marche,0,76,2
1488,2018-11-27,Groupe Les Républicains,38,0,0
1488,2018-11-27,Groupe du Mouvement Démocrate et apparentés,0,6,0
1488,2018-11-27,Groupe Socialistes et apparentés,0,4,0
1488,2018-11-27,"Groupe UDI, Agir et Indépendants",5,0,0
1488,2018-11-27,Groupe La France insoumise,0,1,0
1488,2018-11-27,Groupe de la Gauche démocrate et républicaine,0,2,0
1488,2018-11-27,Groupe Libertés et Territoires,0,0,0
1488,2018-11-27,Non inscrits,2,0,0
1487,2018-11-27,Groupe La République en Marche,0,79,0
1487,2018-11-27,Groupe Les Républicains,41,0,0
1487,2018-11-27,Groupe du Mouvement Démocrate et apparentés,1,4,0
1487,2018-11-27,Groupe Socialistes et apparentés,0,2,0
1487,2018-11-27,"Groupe UDI, Agir et Indépendants",5,0,0
1487,2018-11-27,Groupe La France insoumise,0,1,0
1487,2018-11-27,Groupe de la Gauche démocrate et républicaine,0,2,0
1487,2018-11-27,Groupe Libertés et Territoires,0,0,1
1487,2018-11-27,Non inscrits,2,0,0
1486,2018-11-27,Groupe La République en Marche,0,80,0
1486,2018-11-27,Groupe Les Républicains,0,27,0
1486,2018-11-27,Groupe du Mouvement Démocrate et apparentés,0,4,0
1486,2018-11-27,Groupe Socialistes et apparentés,4,0,0
1486,2018-11-27,"Groupe UDI, Agir et Indépendants",0,5,0
1486,2018-11-27,Groupe La France insoumise,2,0,0
1486,2018-11-27,Groupe de la Gauche démocrate et républicaine,2,0,0
1486,2018-11-27,Groupe Libertés et Territoires,2,0,1
1486,2018-11-27,Non inscrits,0,2,0
1485,2018-11-26,Groupe La République en Marche,31,0,1
1485,2018-11-26,Groupe Les Républicains,0,7,0
1485,2018-11-26,Groupe du Mouvement Démocrate et apparentés,3,0,0
1485,2018-11-26,Groupe Socialistes et apparentés,4,0,0
1485,2018-11-26,"Groupe UDI, Agir et Indépendants",0,2,0
1485,2018-11-26,Groupe La France insoumise,1,0,0
1485,2018-11-26,Groupe de la Gauche démocrate et républicaine,1,0,0
1485,2018-11-26,Groupe Libertés et Territoires,0,2,0
1485,2018-11-26,Non inscrits,0,2,0
1484,2018-11-26,Groupe La République en Marche,0,25,0
1484,2018-11-26,Groupe Les Républicains,9,0,0
1484,2018-11-26,Groupe du Mouvement Démocrate et apparentés,0,1,0
1484,2018-11-26,Groupe Socialistes et apparentés,2,0,0
1484,2018-11-26,"Groupe UDI, Agir et Indépendants",2,0,0
1484,2018-11-26,Groupe La France insoumise,1,0,0
1484,2018-11-26,Groupe de la Gauche démocrate et républicaine,4,0,0
1484,2018-11-26,Groupe Libertés et Territoires,1,0,0
1484,2018-11-26,Non inscrits,1,0,0
1483,2018-11-26,Groupe La République en Marche,0,23,0
1483,2018-11-26,Groupe Les Républicains,1,0,8
1483,2018-11-26,Groupe du Mouvement Démocrate et apparentés,0,2,0
1483,2018-11-26,Groupe Socialistes et apparentés,3,0,0
1483,2018-11-26,"Groupe UDI, Agir et Indépendants",0,0,1
1483,2018-11-26,Groupe La France insoumise,2,0,0
1483,2018-11-26,Groupe de la Gauche démocrate et républicaine,3,0,0
1483,2018-11-26,Groupe Libertés et Territoires,1,0,0
1483,2018-11-26,Non inscrits,1,0,0
1482,2018-11-23,Groupe La République en Marche,0,23,0
1482,2018-11-23,Groupe Les Républicains,4,0,0
1482,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,1,0
1482,2018-11-23,Groupe Socialistes et apparentés,0,0,0
1482,2018-11-23,"Groupe UDI, Agir et Indépendants",1,0,0
1482,2018-11-23,Groupe La France insoumise,1,0,0
1482,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1482,2018-11-23,Groupe Libertés et Territoires,0,0,0
1482,2018-11-23,Non inscrits,2,0,0
1481,2018-11-23,Groupe La République en Marche,0,23,0
1481,2018-11-23,Groupe Les Républicains,0,3,0
1481,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,1,0
1481,2018-11-23,Groupe Socialistes et apparentés,1,0,0
1481,2018-11-23,"Groupe UDI, Agir et Indépendants",1,0,0
1481,2018-11-23,Groupe La France insoumise,1,0,0
1481,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1481,2018-11-23,Groupe Libertés et Territoires,0,0,0
1481,2018-11-23,Non inscrits,0,2,0
1480,2018-11-23,Groupe La République en Marche,16,1,0
1480,2018-11-23,Groupe Les Républicains,0,3,0
1480,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,0,0
1480,2018-11-23,Groupe Socialistes et apparentés,0,1,0
1480,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1480,2018-11-23,Groupe La France insoumise,0,1,0
1480,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,1,0
1480,2018-11-23,Groupe Libertés et Territoires,0,0,0
1480,2018-11-23,Non inscrits,0,2,0
1479,2018-11-23,Groupe La République en Marche,0,23,0
1479,2018-11-23,Groupe Les Républicains,1,2,0
1479,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,0,0
1479,2018-11-23,Groupe Socialistes et apparentés,1,0,0
1479,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1479,2018-11-23,Groupe La France insoumise,1,0,0
1479,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1479,2018-11-23,Groupe Libertés et Territoires,0,0,0
1479,2018-11-23,Non inscrits,0,2,0
1478,2018-11-23,Groupe La République en Marche,25,0,0
1478,2018-11-23,Groupe Les Républicains,0,4,0
1478,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,0,0
1478,2018-11-23,Groupe Socialistes et apparentés,0,1,0
1478,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1478,2018-11-23,Groupe La France insoumise,0,1,0
1478,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,1,0
1478,2018-11-23,Groupe Libertés et Territoires,0,0,0
1478,2018-11-23,Non inscrits,0,2,0
1477,2018-11-23,Groupe La République en Marche,0,24,0
1477,2018-11-23,Groupe Les Républicains,2,0,1
1477,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,1,0
1477,2018-11-23,Groupe Socialistes et apparentés,2,0,0
1477,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1477,2018-11-23,Groupe La France insoumise,1,0,0
1477,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1477,2018-11-23,Groupe Libertés et Territoires,0,0,0
1477,2018-11-23,Non inscrits,0,0,2
1476,2018-11-23,Groupe La République en Marche,26,1,0
1476,2018-11-23,Groupe Les Républicains,0,7,0
1476,2018-11-23,Groupe du Mouvement Démocrate et apparentés,2,0,0
1476,2018-11-23,Groupe Socialistes et apparentés,0,2,0
1476,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1476,2018-11-23,Groupe La France insoumise,0,1,0
1476,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,1,0
1476,2018-11-23,Groupe Libertés et Territoires,0,0,0
1476,2018-11-23,Non inscrits,0,2,0
1475,2018-11-23,Groupe La République en Marche,2,21,1
1475,2018-11-23,Groupe Les Républicains,0,2,2
1475,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1475,2018-11-23,Groupe Socialistes et apparentés,2,0,0
1475,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,1
1475,2018-11-23,Groupe La France insoumise,1,0,0
1475,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1475,2018-11-23,Groupe Libertés et Territoires,0,0,0
1475,2018-11-23,Non inscrits,0,1,0
1474,2018-11-23,Groupe La République en Marche,0,21,1
1474,2018-11-23,Groupe Les Républicains,5,0,0
1474,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1474,2018-11-23,Groupe Socialistes et apparentés,2,0,0
1474,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1474,2018-11-23,Groupe La France insoumise,0,0,1
1474,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1474,2018-11-23,Groupe Libertés et Territoires,0,0,0
1474,2018-11-23,Non inscrits,1,0,1
1473,2018-11-23,Groupe La République en Marche,0,24,0
1473,2018-11-23,Groupe Les Républicains,1,2,1
1473,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1473,2018-11-23,Groupe Socialistes et apparentés,1,0,0
1473,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1473,2018-11-23,Groupe La France insoumise,1,0,0
1473,2018-11-23,Groupe de la Gauche démocrate et républicaine,2,0,0
1473,2018-11-23,Groupe Libertés et Territoires,0,0,0
1473,2018-11-23,Non inscrits,0,3,0
1472,2018-11-23,Groupe La République en Marche,0,23,0
1472,2018-11-23,Groupe Les Républicains,2,1,0
1472,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1472,2018-11-23,Groupe Socialistes et apparentés,1,0,0
1472,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1472,2018-11-23,Groupe La France insoumise,1,0,0
1472,2018-11-23,Groupe de la Gauche démocrate et républicaine,2,0,0
1472,2018-11-23,Groupe Libertés et Territoires,0,0,0
1472,2018-11-23,Non inscrits,0,3,0
1471,2018-11-23,Groupe La République en Marche,0,24,0
1471,2018-11-23,Groupe Les Républicains,3,0,1
1471,2018-11-23,Groupe du Mouvement Démocrate et apparentés,1,1,0
1471,2018-11-23,Groupe Socialistes et apparentés,1,0,0
1471,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1471,2018-11-23,Groupe La France insoumise,1,0,0
1471,2018-11-23,Groupe de la Gauche démocrate et républicaine,2,0,0
1471,2018-11-23,Groupe Libertés et Territoires,0,0,0
1471,2018-11-23,Non inscrits,0,0,3
1470,2018-11-23,Groupe La République en Marche,0,29,0
1470,2018-11-23,Groupe Les Républicains,3,1,0
1470,2018-11-23,Groupe du Mouvement Démocrate et apparentés,3,0,0
1470,2018-11-23,Groupe Socialistes et apparentés,1,0,0
1470,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1470,2018-11-23,Groupe La France insoumise,1,0,0
1470,2018-11-23,Groupe de la Gauche démocrate et républicaine,2,0,0
1470,2018-11-23,Groupe Libertés et Territoires,0,0,0
1470,2018-11-23,Non inscrits,0,3,0
1469,2018-11-23,Groupe La République en Marche,0,24,0
1469,2018-11-23,Groupe Les Républicains,2,0,0
1469,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,4,0
1469,2018-11-23,Groupe Socialistes et apparentés,1,0,0
1469,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1469,2018-11-23,Groupe La France insoumise,1,0,0
1469,2018-11-23,Groupe de la Gauche démocrate et républicaine,2,0,0
1469,2018-11-23,Groupe Libertés et Territoires,0,0,0
1469,2018-11-23,Non inscrits,0,2,0
1468,2018-11-23,Groupe La République en Marche,0,24,0
1468,2018-11-23,Groupe Les Républicains,0,4,0
1468,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,4,0
1468,2018-11-23,Groupe Socialistes et apparentés,0,0,1
1468,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1468,2018-11-23,Groupe La France insoumise,1,0,0
1468,2018-11-23,Groupe de la Gauche démocrate et républicaine,2,0,0
1468,2018-11-23,Groupe Libertés et Territoires,0,0,0
1468,2018-11-23,Non inscrits,0,2,0
1467,2018-11-23,Groupe La République en Marche,0,22,0
1467,2018-11-23,Groupe Les Républicains,1,4,0
1467,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1467,2018-11-23,Groupe Socialistes et apparentés,2,0,0
1467,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1467,2018-11-23,Groupe La France insoumise,1,0,0
1467,2018-11-23,Groupe de la Gauche démocrate et républicaine,2,0,0
1467,2018-11-23,Groupe Libertés et Territoires,0,0,0
1467,2018-11-23,Non inscrits,1,1,0
1466,2018-11-23,Groupe La République en Marche,0,25,0
1466,2018-11-23,Groupe Les Républicains,0,5,0
1466,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1466,2018-11-23,Groupe Socialistes et apparentés,0,0,0
1466,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1466,2018-11-23,Groupe La France insoumise,1,0,0
1466,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1466,2018-11-23,Groupe Libertés et Territoires,0,0,0
1466,2018-11-23,Non inscrits,0,2,0
1465,2018-11-23,Groupe La République en Marche,30,0,0
1465,2018-11-23,Groupe Les Républicains,0,7,0
1465,2018-11-23,Groupe du Mouvement Démocrate et apparentés,2,0,1
1465,2018-11-23,Groupe Socialistes et apparentés,0,2,0
1465,2018-11-23,"Groupe UDI, Agir et Indépendants",1,1,0
1465,2018-11-23,Groupe La France insoumise,0,2,0
1465,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,1,0
1465,2018-11-23,Groupe Libertés et Territoires,0,0,0
1465,2018-11-23,Non inscrits,0,5,0
1464,2018-11-23,Groupe La République en Marche,0,30,0
1464,2018-11-23,Groupe Les Républicains,5,0,1
1464,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1464,2018-11-23,Groupe Socialistes et apparentés,1,0,1
1464,2018-11-23,"Groupe UDI, Agir et Indépendants",0,1,1
1464,2018-11-23,Groupe La France insoumise,2,0,0
1464,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1464,2018-11-23,Groupe Libertés et Territoires,0,0,0
1464,2018-11-23,Non inscrits,5,0,0
1463,2018-11-23,Groupe La République en Marche,0,31,0
1463,2018-11-23,Groupe Les Républicains,6,0,1
1463,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1463,2018-11-23,Groupe Socialistes et apparentés,2,0,0
1463,2018-11-23,"Groupe UDI, Agir et Indépendants",0,1,1
1463,2018-11-23,Groupe La France insoumise,2,0,0
1463,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1463,2018-11-23,Groupe Libertés et Territoires,0,0,0
1463,2018-11-23,Non inscrits,5,0,0
1462,2018-11-23,Groupe La République en Marche,0,31,0
1462,2018-11-23,Groupe Les Républicains,6,0,1
1462,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1462,2018-11-23,Groupe Socialistes et apparentés,2,0,0
1462,2018-11-23,"Groupe UDI, Agir et Indépendants",0,1,0
1462,2018-11-23,Groupe La France insoumise,2,0,0
1462,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1462,2018-11-23,Groupe Libertés et Territoires,0,0,0
1462,2018-11-23,Non inscrits,5,0,0
1461,2018-11-23,Groupe La République en Marche,0,31,0
1461,2018-11-23,Groupe Les Républicains,7,0,0
1461,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1461,2018-11-23,Groupe Socialistes et apparentés,2,0,0
1461,2018-11-23,"Groupe UDI, Agir et Indépendants",0,1,1
1461,2018-11-23,Groupe La France insoumise,2,0,0
1461,2018-11-23,Groupe de la Gauche démocrate et républicaine,1,0,0
1461,2018-11-23,Groupe Libertés et Territoires,0,0,0
1461,2018-11-23,Non inscrits,5,0,0
1460,2018-11-23,Groupe La République en Marche,0,18,0
1460,2018-11-23,Groupe Les Républicains,0,2,0
1460,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1460,2018-11-23,Groupe Socialistes et apparentés,0,1,0
1460,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1460,2018-11-23,Groupe La France insoumise,1,0,0
1460,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,0,0
1460,2018-11-23,Groupe Libertés et Territoires,0,0,0
1460,2018-11-23,Non inscrits,0,2,1
1459,2018-11-23,Groupe La République en Marche,0,23,0
1459,2018-11-23,Groupe Les Républicains,0,2,0
1459,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1459,2018-11-23,Groupe Socialistes et apparentés,0,0,0
1459,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,0
1459,2018-11-23,Groupe La France insoumise,1,0,0
1459,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,0,0
1459,2018-11-23,Groupe Libertés et Territoires,0,0,0
1459,2018-11-23,Non inscrits,0,1,0
1458,2018-11-23,Groupe La République en Marche,0,21,1
1458,2018-11-23,Groupe Les Républicains,0,0,0
1458,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,2,0
1458,2018-11-23,Groupe Socialistes et apparentés,0,0,1
1458,2018-11-23,"Groupe UDI, Agir et Indépendants",0,1,0
1458,2018-11-23,Groupe La France insoumise,1,0,0
1458,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,0,0
1458,2018-11-23,Groupe Libertés et Territoires,0,0,0
1458,2018-11-23,Non inscrits,0,2,0
1457,2018-11-23,Groupe La République en Marche,0,22,0
1457,2018-11-23,Groupe Les Républicains,0,1,0
1457,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,3,0
1457,2018-11-23,Groupe Socialistes et apparentés,0,1,0
1457,2018-11-23,"Groupe UDI, Agir et Indépendants",0,1,0
1457,2018-11-23,Groupe La France insoumise,1,0,0
1457,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,0,0
1457,2018-11-23,Groupe Libertés et Territoires,0,0,0
1457,2018-11-23,Non inscrits,1,0,1
1456,2018-11-23,Groupe La République en Marche,0,23,0
1456,2018-11-23,Groupe Les Républicains,0,0,0
1456,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,4,0
1456,2018-11-23,Groupe Socialistes et apparentés,1,0,0
1456,2018-11-23,"Groupe UDI, Agir et Indépendants",0,1,0
1456,2018-11-23,Groupe La France insoumise,1,0,0
1456,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,0,0
1456,2018-11-23,Groupe Libertés et Territoires,0,0,0
1456,2018-11-23,Non inscrits,1,0,3
1455,2018-11-23,Groupe La République en Marche,24,0,0
1455,2018-11-23,Groupe Les Républicains,0,0,1
1455,2018-11-23,Groupe du Mouvement Démocrate et apparentés,3,0,1
1455,2018-11-23,Groupe Socialistes et apparentés,0,1,0
1455,2018-11-23,"Groupe UDI, Agir et Indépendants",0,0,1
1455,2018-11-23,Groupe La France insoumise,0,1,0
1455,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,0,0
1455,2018-11-23,Groupe Libertés et Territoires,0,0,0
1455,2018-11-23,Non inscrits,0,4,0
1454,2018-11-23,Groupe La République en Marche,26,0,3
1454,2018-11-23,Groupe Les Républicains,0,0,1
1454,2018-11-23,Groupe du Mouvement Démocrate et apparentés,0,0,4
1454,2018-11-23,Groupe Socialistes et apparentés,0,1,0
1454,2018-11-23,"Groupe UDI, Agir et Indépendants",0,1,0
1454,2018-11-23,Groupe La France insoumise,0,1,0
1454,2018-11-23,Groupe de la Gauche démocrate et républicaine,0,0,0
1454,2018-11-23,Groupe Libertés et Territoires,0,0,0
1454,2018-11-23,Non inscrits,0,0,3
1453,2018-11-22,Groupe La République en Marche,0,32,0
1453,2018-11-22,Groupe Les Républicains,0,3,0
1453,2018-11-22,Groupe du Mouvement Démocrate et apparentés,0,1,0
1453,2018-11-22,Groupe Socialistes et apparentés,0,1,0
1453,2018-11-22,"Groupe UDI, Agir et Indépendants",0,0,2
1453,2018-11-22,Groupe La France insoumise,3,0,0
1453,2018-11-22,Groupe de la Gauche démocrate et républicaine,2,0,0
1453,2018-11-22,Groupe Libertés et Territoires,0,0,0
1453,2018-11-22,Non inscrits,0,1,0
1452,2018-11-22,Groupe La République en Marche,0,33,2
1452,2018-11-22,Groupe Les Républicains,0,0,3
1452,2018-11-22,Groupe du Mouvement Démocrate et apparentés,0,2,0
1452,2018-11-22,Groupe Socialistes et apparentés,1,0,0
1452,2018-11-22,"Groupe UDI, Agir et Indépendants",1,0,0
1452,2018-11-22,Groupe La France insoumise,3,0,0
1452,2018-11-22,Groupe de la Gauche démocrate et républicaine,2,0,0
1452,2018-11-22,Groupe Libertés et Territoires,0,0,0
1452,2018-11-22,Non inscrits,0,0,1
1451,2018-11-22,Groupe La République en Marche,4,24,6
1451,2018-11-22,Groupe Les Républicains,4,0,0
1451,2018-11-22,Groupe du Mouvement Démocrate et apparentés,1,1,0
1451,2018-11-22,Groupe Socialistes et apparentés,1,0,0
1451,2018-11-22,"Groupe UDI, Agir et Indépendants",2,0,0
1451,2018-11-22,Groupe La France insoumise,3,0,0
1451,2018-11-22,Groupe de la Gauche démocrate et républicaine,2,0,0
